date,fullVisitorId,socialEngagementType,totals.hits,totals.pageviews,totals.timeOnSite,device.browser_woe,geoNetwork.country_woe,trafficSource.source_woe,totals.transactions,hits.eCommerceAction.action_type,hits.hour_ordinal,totals.newVisits,totals.bounces,channelGrouping_Direct,channelGrouping_Display,channelGrouping_Organic Search,channelGrouping_Paid Search,channelGrouping_Referral,channelGrouping_Social,trafficSource.medium_affiliate,trafficSource.medium_cpc,trafficSource.medium_cpm,trafficSource.medium_organic,trafficSource.medium_referral,trafficSource.isTrueDirect_code,device.operatingSystem_Android,device.operatingSystem_BlackBerry,device.operatingSystem_Chrome OS,device.operatingSystem_Firefox OS,device.operatingSystem_Linux,device.operatingSystem_Macintosh,device.operatingSystem_Nintendo Wii,device.operatingSystem_Samsung,device.operatingSystem_Windows,device.operatingSystem_Windows Phone,device.operatingSystem_Xbox,device.operatingSystem_iOS,device.deviceCategory_mobile,device.deviceCategory_tablet,Recency,Monetary,Frequency,buyers,repurchasers
2016-08-16,8322927237499215008,0,42,31.0,677.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,62.5,1,1,0
2016-08-16,3776258872363783792,0,44,35.0,819.0,-1.2462255250575016,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,125.9,1,1,0
2016-08-16,6269547197366207744,0,44,33.0,966.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,164.4,1,1,0
2016-08-16,944726393618734388,0,44,32.0,909.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,28.6,1,1,0
2016-08-16,5761840295662617853,0,48,37.0,1383.0,0.3034410764780771,-1.4768615217621759,-0.008708829583387423,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,61.8,2,1,0
2016-08-16,1561119018673987946,0,48,37.0,1226.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,130.2,1,1,0
2016-08-16,6937662175873658557,0,51,40.0,1538.0,0.3034410764780771,0.9473578084268521,0.7477620297621579,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,179.0,2,1,0
2016-08-16,338113462470582050,0,53,45.0,2474.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,466.4,1,1,0
2016-08-16,8388229339863885796,0,54,36.0,1079.0,0.3034410764780771,-0.43549773296623645,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,103.6,2,1,0
2016-08-16,6760732402251466726,0,55,40.0,3284.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,3.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,1049.1,18,1,1
2016-08-16,929896049024044781,0,55,49.0,3560.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,168,36.5,3,1,0
2016-08-16,7359252773164627313,0,65,49.0,1814.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,77.0,1,1,0
2016-08-16,444526989485504305,0,68,45.0,451.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,186.7,1,1,0
2016-08-16,766927729457298247,0,71,53.0,1544.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,134.4,1,1,0
2016-08-16,8239665320308157318,0,73,57.0,3019.0,-1.2462255250575016,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,168,51.9,1,1,0
2016-08-16,5533303761041103134,0,81,54.0,2458.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,91.4,2,1,0
2016-08-16,5234724080017990877,0,81,34.0,1024.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168,77.8,1,1,0
2016-08-16,5396182218932107293,0,84,59.0,3694.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,168,79.2,1,1,0
2016-08-16,4278365513858458160,0,126,90.0,2862.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,168,75.4,5,1,0
2016-08-16,488236137527169951,0,159,108.0,2769.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,105.5,2,1,1
2016-08-17,2842342609640358960,0,13,11.0,149.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,97.7,2,1,1
2016-08-17,182664823417063218,0,14,14.0,139.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,47.6,3,1,1
2016-08-17,1939406125512685779,0,14,12.0,497.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,100.7,2,1,1
2016-08-17,8369998346550362748,0,15,15.0,335.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,97.5,3,1,0
2016-08-17,6752202398178305977,0,15,14.0,545.0,0.3034410764780771,-0.43549773296623645,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,1251.3,3,1,0
2016-08-17,903345240789563636,0,15,13.0,261.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,10.8,1,1,0
2016-08-17,2347471050544884892,0,15,12.0,492.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,405.8,1,1,0
2016-08-17,8880653820119720366,0,19,16.0,746.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,59.1,1,1,0
2016-08-17,9480326759336957376,0,24,19.0,675.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,167,40.3,1,1,0
2016-08-17,4548615784771221404,0,24,18.0,1384.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,31.8,1,1,0
2016-08-17,60707564057653567,0,25,18.0,516.0,0.3034410764780771,1.4225600716539064,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,99.2,1,1,0
2016-08-17,5241810559534801001,0,28,23.0,554.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,20.5,1,1,0
2016-08-17,6492524762666859925,0,28,21.0,1449.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,167,4.5,1,1,0
2016-08-17,3981877997953574579,0,30,23.0,525.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,68.7,1,1,0
2016-08-17,5330942141326185595,0,31,23.0,528.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,55.6,1,1,0
2016-08-17,1916313018112377953,0,34,25.0,733.0,0.3034410764780771,0.9473578084268521,0.7477620297621579,1.0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,56.1,2,1,0
2016-08-17,2099827776599547321,0,36,32.0,623.0,0.3034410764780771,1.4225600716539064,0.6005773508730065,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,102.5,1,1,0
2016-08-17,6773336867278757036,0,41,31.0,474.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,39.8,1,1,0
2016-08-17,3894780008367831845,0,43,32.0,694.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,69.1,2,1,1
2016-08-17,4752567709813602757,0,47,34.0,2012.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,289.3,3,1,1
2016-08-17,549158270848959308,0,55,37.0,2376.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167,78.6,1,1,0
2016-08-17,3870523357204139831,0,60,41.0,802.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,161.5,2,1,1
2016-08-17,6161008346911953801,0,61,46.0,2847.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,66.5,1,1,0
2016-08-17,1896035155990573311,0,62,44.0,749.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,283.8,1,1,0
2016-08-17,2055570879390074535,0,63,52.0,1488.0,0.3034410764780771,1.4225600716539064,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,107.7,1,1,0
2016-08-17,9634718394347160889,0,66,57.0,2673.0,0.3034410764780771,1.4225600716539064,-0.008708829583387423,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,363.9,5,1,1
2016-08-17,134088266984701296,0,68,48.0,1385.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,21.1,1,1,0
2016-08-17,894441452857839509,0,69,50.0,2475.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,69.1,3,1,1
2016-08-17,328697016629947962,0,70,53.0,691.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,78.2,2,1,0
2016-08-17,9636144416770522959,0,75,59.0,1214.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,34.0,1,1,0
2016-08-17,3640757653310999874,0,84,60.0,1354.0,0.3034410764780771,-0.43549773296623645,0.6005773508730065,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,249.1,1,1,0
2016-08-17,404597489263781955,0,86,64.0,2050.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167,69.1,1,1,0
2016-08-17,7057542698176321878,0,86,63.0,1448.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,242.5,1,1,0
2016-08-17,1228194844972973772,0,118,80.0,1278.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,347.3,4,1,1
2016-08-17,7937009225076356808,0,123,78.0,2754.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,1001.8,2,1,1
2016-08-17,1743601806406480727,0,126,78.0,1476.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,371.0,1,1,0
2016-08-17,811142338209922640,0,140,59.0,796.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,312.2,1,1,0
2016-08-17,8821259122819000444,0,159,101.0,3954.0,0.3034410764780771,1.4225600716539064,-0.008708829583387423,2.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,701.4,1,1,0
2016-08-17,5584945563861944723,0,246,149.0,4424.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167,287.4,1,1,0
2016-08-17,749194348427169585,0,59,44.0,1569.0,0.3034410764780771,0.9473578084268521,0.23988191622592392,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,86.4,1,1,0
2016-08-18,6997692197808690953,0,11,9.0,118.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,30.9,3,1,1
2016-08-18,8096379746481186433,0,13,13.0,255.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,69.0,1,1,0
2016-08-18,7098823865292700867,0,13,11.0,211.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,25.5,2,1,0
2016-08-18,5876856454861855594,0,17,15.0,404.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,43.1,1,1,0
2016-08-18,1041762663745396837,0,18,15.0,341.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,37.5,1,1,0
2016-08-18,9642345231341170049,0,18,16.0,272.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,34.5,2,1,0
2016-08-18,8197613511305133207,0,19,15.0,678.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,15.9,1,1,0
2016-08-18,2390791639620297034,0,21,16.0,307.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,42.1,1,1,0
2016-08-18,2424819170621600503,0,22,19.0,834.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,66.5,1,1,0
2016-08-18,2358466169311719412,0,23,17.0,722.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,59.7,1,1,0
2016-08-18,651960369207538151,0,24,21.0,385.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,36.7,1,1,0
2016-08-18,1386841622492700501,0,25,19.0,2565.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,1369.5,1,1,0
2016-08-18,266182930830968097,0,26,23.0,396.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,79.2,1,1,0
2016-08-18,4020030743095455417,0,26,23.0,774.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,215.3,1,1,0
2016-08-18,212377737904674454,0,27,23.0,2084.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,112.3,1,1,0
2016-08-18,8134897928460794661,0,28,22.0,613.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,66.2,1,1,0
2016-08-18,193041826287662991,0,29,24.0,950.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,9.9,2,1,0
2016-08-18,7498845751524698890,0,29,24.0,377.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,42.1,1,1,0
2016-08-18,7238957550100913049,0,31,26.0,720.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,68.9,1,1,0
2016-08-18,6215649527279938539,0,31,22.0,571.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,36.0,1,1,0
2016-08-18,365101430299852345,0,34,27.0,1440.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,39.2,1,1,0
2016-08-18,20153652546549774,0,35,25.0,656.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,69.2,1,1,0
2016-08-18,8811772464235545235,0,40,34.0,2436.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,77.7,1,1,0
2016-08-18,9274574258402177426,0,40,29.0,548.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,116.6,1,1,0
2016-08-18,2385451684587900506,0,42,29.0,719.0,-1.2462255250575016,0.9473578084268521,-0.008708829583387423,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,166,38.4,2,1,0
2016-08-18,6214198304090570874,0,48,41.0,948.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,37.7,2,1,0
2016-08-18,5608846889969953752,0,50,41.0,1591.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,68.5,1,1,0
2016-08-18,8702022874910109751,0,51,42.0,919.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,125.0,1,1,0
2016-08-18,9634718394347160889,0,51,39.0,5237.0,0.3034410764780771,1.4225600716539064,-0.008708829583387423,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,175.3,5,1,1
2016-08-18,7166253532069552655,0,52,41.0,1187.0,0.3034410764780771,0.9473578084268521,0.7477620297621579,1.0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,451.7,1,1,0
2016-08-18,3320285544783092205,0,55,50.0,2560.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,36.4,1,1,0
2016-08-18,7998818416650846708,0,56,45.0,1142.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,256.8,2,1,0
2016-08-18,3514808551180416782,0,60,53.0,3696.0,0.3034410764780771,-0.9008965958252237,-0.008708829583387423,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,182.3,2,1,1
2016-08-18,8084853554695349186,0,61,43.0,1090.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,71.4,2,1,1
2016-08-18,5631096554294292900,0,67,48.0,2979.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,87.3,1,1,0
2016-08-18,6373804829064456349,0,74,52.0,754.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,322.1,1,1,0
2016-08-18,3021411536499327035,0,76,50.0,999.0,0.3034410764780771,0.9473578084268521,-0.008708829583387423,1.0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,360.0,1,1,0
2016-08-18,1228194844972973772,0,79,52.0,707.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,367.7,4,1,1
2016-08-18,6408592838060313017,0,94,64.0,1858.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,258.0,2,1,1
2016-08-18,2868494413354804849,0,96,73.0,5036.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,24.7,1,1,0
2016-08-18,9634718394347160889,0,101,94.0,3838.0,0.3034410764780771,1.4225600716539064,-0.008708829583387423,2.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,295.8,5,1,1
2016-08-18,5887797695052226909,0,144,111.0,3554.0,0.3034410764780771,1.4225600716539064,-0.008708829583387423,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166,795.7,1,1,0
2016-08-18,5712192985842423649,0,229,147.0,3856.0,0.3034410764780771,0.9473578084268521,0.6005773508730065,2.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,708.0,1,1,0
