fullVisitorId,Recency,Monetary,Frequency,buyers
247117837982599451,73,0.0,1,0
247189422688478851,172,0.0,1,0
247613008812895646,144,93.8,1,1
247721982908246781,49,0.0,1,0
247741251931249995,119,0.0,1,0
247764274628455945,116,28.0,1,1
248034791622312065,71,0.0,1,0
248074066044093396,57,0.0,2,0
248220466142352208,60,0.0,1,0
248301551201325709,57,0.0,1,0
248387005449539276,166,0.0,1,0
248711339737398168,70,0.0,1,0
248756251806917794,13,0.0,1,0
248791693892593946,97,0.0,1,0
248816373515809143,85,78.1,1,1
248933633215567851,126,0.0,1,0
248967951024948751,155,0.0,1,0
249065694007637408,96,0.0,1,0
249075040927066207,90,0.0,1,0
249117985148398276,123,0.0,1,0
249149191945798638,95,0.0,1,0
249200089780217479,42,45.5,1,1
249252496778144284,138,0.0,1,0
249492937627728623,105,0.0,2,0
249511131827396757,159,31.5,1,1
249711813647118675,19,0.0,1,0
249789198968836205,141,0.0,1,0
249827210618097510,75,0.0,1,0
249856897836798285,88,106.5,1,1
249922359275578593,138,0.0,1,0
249935036558175293,149,0.0,1,0
249994975679505427,118,0.0,1,0
250266248806044653,29,0.0,1,0
250323994264288611,87,0.0,1,0
250420503211480589,100,0.0,1,0
250540815887310375,40,0.0,1,0
250729940597706177,21,0.0,1,0
250778352060208702,74,0.0,1,0
250826361874221555,118,36.2,1,1
251072894711745128,130,0.0,1,0
251075164332688206,67,0.0,1,0
251222888524874236,76,0.0,1,0
251240381014012650,103,0.0,1,0
251354316320623839,66,0.0,1,0
251388402050554159,176,46.1,1,1
251406366904608627,126,0.0,1,0
251594841991204713,99,0.0,1,0
251742898368972884,63,0.0,1,0
251879856904741133,50,0.0,1,0
251907935100775589,96,0.0,1,0
252031971085766760,84,0.0,1,0
252034728344090198,76,0.0,1,0
252218804765275139,91,0.0,1,0
252328834971303659,75,0.0,1,0
252341934901324752,41,0.0,1,0
252586233951848013,141,0.0,1,0
252708381318007955,49,0.0,1,0
252728478077186767,37,0.0,1,0
252834893580134745,141,0.0,1,0
253061384242506557,116,0.0,1,0
253098586092346712,87,0.0,1,0
253200940362231855,97,0.0,1,0
253256708649119169,97,0.0,1,0
253368034753677216,22,0.0,1,0
253385351303644103,21,0.0,1,0
253406645401700955,174,0.0,1,0
253463568320599955,156,0.0,1,0
253518383705869720,24,0.0,1,0
253548761258935440,100,0.0,1,0
253565882867866560,158,0.0,1,0
253719786424031146,117,0.0,1,0
253766745948084123,28,0.0,1,0
253950866434426682,31,0.0,1,0
254088331718754036,74,0.0,1,0
254237363953945241,138,0.0,1,0
254413001205574315,60,87.0,1,1
254430748035977524,99,0.0,1,0
254618126809339009,85,0.0,1,0
254629855692123971,85,0.0,1,0
254741506240669799,134,0.0,1,0
254842180281413532,61,0.0,1,0
255124837221326980,91,0.0,1,0
255243900095318689,45,0.0,1,0
255313102890306362,45,26.0,1,1
255364818959174143,162,0.0,1,0
255739008583082828,152,0.0,1,0
256236753304901716,114,0.0,1,0
256394883166768686,106,0.0,1,0
256549501428183584,109,0.0,1,0
256685022822687518,41,9.0,1,1
256705626318819929,175,272.7,1,1
256781627699687817,82,0.0,1,0
256794560409734706,43,0.0,1,0
256808440759098256,182,0.0,1,0
256924550581289078,55,0.0,1,0
256969138030150513,183,0.0,1,0
256970382442076470,136,28.0,1,1
257005972779390180,153,113.8,1,1
257035261339861977,47,0.0,1,0
257037198495085281,171,0.0,1,0
257089216766240612,7,0.0,1,0
257420962107653424,109,0.0,1,0
257426744693178027,134,0.0,1,0
257526218185693307,172,0.0,1,0
257583325801671413,2,0.0,1,0
257630253419938967,131,0.0,1,0
257656280054078787,132,0.0,1,0
257746171572717755,139,0.0,1,0
257769047566119360,135,0.0,1,0
257775511424477798,95,0.0,1,0
258046088291213828,181,0.0,1,0
258064165763774446,150,0.0,1,0
258074864532359126,144,0.0,2,0
258084307404833714,135,0.0,1,0
258194871216000308,183,0.0,1,0
258263417111223965,64,0.0,1,0
259135633810843126,153,0.0,1,0
259328320472878289,17,0.0,1,0
259414186061959313,162,0.0,1,0
259546936241464135,145,0.0,1,0
259756855013404007,154,0.0,1,0
259777849983072185,119,0.0,1,0
259866966479014072,127,0.0,1,0
259978262751012660,88,0.0,1,0
260020365239153556,132,0.0,1,0
260135704943708773,128,0.0,1,0
260227249987306165,41,0.0,1,0
260242809866644858,20,0.0,1,0
260493407696490848,99,0.0,1,0
260525792156999921,96,0.0,1,0
260533507156063147,120,0.0,1,0
260546156500833851,56,0.0,1,0
260768543333626035,141,0.0,1,0
260789109585616593,68,0.0,1,0
261091519389097650,21,0.0,1,0
261224151342083050,99,0.0,1,0
261239019059518659,124,16.8,1,1
261359058763170475,118,0.0,1,0
261480529433830551,104,0.0,1,0
261574078310123228,7,0.0,1,0
261652492539003914,162,110.7,1,1
261783879855900269,143,0.0,1,0
262093160888877207,111,0.0,1,0
262123259773815933,88,0.0,1,0
262236740218385394,87,0.0,1,0
262536943380332040,89,77.4,1,1
262797529628237432,10,0.0,1,0
262942852250384281,18,0.0,1,0
263458280363705852,35,0.0,1,0
263484520762404450,168,0.0,1,0
263813679738253996,80,0.0,1,0
263922932517307089,81,0.0,2,0
264130152543750135,87,0.0,1,0
264141526022556434,37,119.0,1,1
264146863226085355,103,0.0,1,0
264187715179226591,135,0.0,1,0
264238098931232497,62,0.0,1,0
264336289575017383,132,65.0,1,1
264411636365042611,73,0.0,1,0
264424129376181726,87,0.0,1,0
264478824990181822,90,0.0,1,0
264490227706069357,77,0.0,1,0
264723213384460518,147,0.0,1,0
264893327551258672,8,0.0,1,0
265243627470689950,63,0.0,1,0
265246939220111614,69,0.0,1,0
265480410828745276,86,0.0,1,0
265631041433914358,58,0.0,1,0
265666937988298775,66,0.0,1,0
265773447087902231,50,114.8,2,1
266059967716907290,9,0.0,1,0
266155953774441262,66,0.0,1,0
266166714994500967,63,0.0,1,0
266182930830968097,166,79.2,1,1
266266645650633875,85,0.0,1,0
266516758407027665,139,0.0,1,0
266600950223947095,135,0.0,1,0
266708562212106294,45,0.0,1,0
266838361684748015,159,0.0,1,0
267022000280129937,56,0.0,2,0
267356186706894125,95,0.0,1,0
267447840297687463,91,0.0,1,0
267590188058203375,149,0.0,1,0
267592285505144019,111,0.0,2,0
267702920084570744,55,0.0,1,0
267764849141392498,179,0.0,1,0
267813628591417841,85,0.0,1,0
267948004739527817,178,0.0,1,0
267986414856681204,58,96.4,2,1
268049899285387592,140,0.0,1,0
268072108938874997,160,0.0,1,0
268151183734378574,16,0.0,1,0
268286392863677159,90,0.0,1,0
268291674110167978,50,0.0,1,0
268333119786263262,61,0.0,1,0
268355128323673534,158,0.0,1,0
268469528689115459,162,101.9,1,1
268655801032009405,117,0.0,1,0
269003754884190548,158,0.0,2,0
269235446388216826,87,0.0,1,0
269245129236430162,136,0.0,1,0
269329443737668343,71,0.0,1,0
269605680734396411,106,0.0,1,0
269659112006145564,98,0.0,1,0
269673321934936628,179,0.0,1,0
269813234019398954,5,0.0,1,0
269850552307911980,177,0.0,1,0
269968152344896956,7,0.0,1,0
270029709987349756,58,0.0,1,0
270034217393756396,134,0.0,1,0
270262159379534377,136,0.0,1,0
270269420564955978,159,0.0,1,0
270472269737744689,128,0.0,1,0
270881946415630872,92,0.0,1,0
271055208545891043,27,0.0,1,0
271082219085172859,145,0.0,1,0
271201756963973155,110,0.0,1,0
271229761372629702,140,0.0,1,0
271314020916197811,65,0.0,1,0
271339874890586858,105,0.0,1,0
271500268252738088,141,112.9,1,1
271549451424342224,89,0.0,1,0
271653202115828478,78,0.0,1,0
271714204979676770,48,0.0,1,0
271748450995860663,119,0.0,1,0
271817401846582510,73,0.0,1,0
271888828494695527,34,0.0,2,0
271900548669483636,36,0.0,1,0
271932816484441914,90,0.0,1,0
272050717485072111,96,0.0,1,0
272139133918250951,114,0.0,1,0
272154648219900814,57,0.0,1,0
272284789605776892,41,0.0,1,0
272363885881906318,152,0.0,1,0
272605252764469232,118,48.0,1,1
272865496247959480,97,0.0,1,0
272868212331612702,13,0.0,1,0
273174525700424821,0,0.0,1,0
273519838864920327,47,0.0,1,0
273666431432920611,99,0.0,1,0
273906565066717052,72,0.0,1,0
274035778263408429,30,83.2,1,1
274058887923347387,177,0.0,1,0
274542559371497914,102,0.0,1,0
274559607696852051,58,0.0,1,0
274621147163233827,84,0.0,1,0
274664677475915297,64,0.0,1,0
274702955975897261,12,0.0,1,0
274801798036925998,146,0.0,1,0
274825338444689094,63,0.0,1,0
274844312347443116,33,0.0,1,0
274906959223649645,173,0.0,1,0
274928241784014996,130,111.0,1,1
275191725525994015,60,0.0,1,0
275626994642689543,94,0.0,1,0
275657609790777929,127,0.0,1,0
275730210971313775,108,0.0,1,0
275990466459853139,103,0.0,1,0
276132058806661288,103,0.0,1,0
276186473090634171,110,0.0,1,0
276293320360895307,126,0.0,1,0
276307792806944202,63,0.0,2,0
276358124000319981,145,0.0,1,0
276443812444950988,67,0.0,1,0
276480666071658842,87,0.0,1,0
276648651758070096,83,73.6,4,1
276877432639236436,113,0.0,1,0
276885262472207055,69,0.0,1,0
276890315365597046,59,0.0,1,0
276965881176455658,175,0.0,1,0
277006488041052216,179,0.0,1,0
277222292888807077,54,58.0,1,1
277277688778007524,81,0.0,1,0
277777389288639744,64,0.0,1,0
277993487052160254,44,0.0,1,0
277995947055991027,26,99.0,1,1
278006067838626060,43,61.9,1,1
278102927635300061,157,0.0,1,0
278108325959780637,73,0.0,1,0
278193295271914608,152,0.0,1,0
278294025625890361,54,37.2,1,1
278477699722183984,91,0.0,2,0
278752111603615212,81,0.0,1,0
278800077079199696,134,0.0,1,0
278879400160132581,88,0.0,1,0
279019592992160460,51,0.0,1,0
279216413330142285,8,0.0,1,0
279293582367845467,96,0.0,1,0
279468305306354605,85,0.0,1,0
279477688861299050,70,0.0,1,0
279495176885942616,150,0.0,1,0
279545760605782239,154,0.0,1,0
279552923579392647,111,0.0,1,0
279599748721724383,93,0.0,1,0
279642541136862187,126,43.6,1,1
279722104488382517,86,0.0,1,0
279740581559987883,45,0.0,1,0
279772134065661731,36,0.0,1,0
280029191388122184,73,0.0,1,0
280031937449408874,81,0.0,1,0
280042180877582714,117,8.0,1,1
280048103153737422,13,0.0,1,0
280052235413276505,75,0.0,1,0
280088274265058989,75,14.0,1,1
280128853696498611,106,0.0,1,0
280219452966529109,44,0.0,1,0
280256184104191465,42,0.0,1,0
280303033427375790,33,0.0,1,0
280332555106174190,41,0.0,1,0
280446347364375078,87,0.0,1,0
280512065810968465,81,0.0,1,0
280571682929338005,180,13.0,2,1
280614000209929305,56,0.0,1,0
280738376597848400,139,219.3,3,1
280748757000158882,120,0.0,1,0
280853251398972704,147,0.0,1,0
280887094328043182,74,0.0,1,0
280986981305550696,19,0.0,1,0
281065783536723031,104,0.0,1,0
281204887878315625,30,0.0,1,0
281373472385741814,87,0.0,1,0
281396010416698886,85,23.0,3,1
281691752567695948,33,0.0,1,0
281795238965680893,162,236.3,3,1
282480156811383711,8,0.0,1,0
282496977879532635,101,0.0,1,0
282579002335620136,158,0.0,1,0
282580967786243960,46,111.8,1,1
282652017649453060,43,0.0,2,0
282785958695550336,18,0.0,1,0
282802780846154096,150,0.0,1,0
282907880390315540,107,0.0,1,0
283025713309424697,104,0.0,1,0
283176888058834375,82,0.0,1,0
283179060582076966,72,0.0,1,0
283401547294154983,36,0.0,1,0
283464856958386548,97,0.0,1,0
283491847114794056,61,0.0,1,0
283622494541486526,55,0.0,1,0
283829929319236469,93,0.0,1,0
283831510836720036,170,0.0,1,0
284038027711788036,133,35.2,1,1
284131703246791214,13,0.0,1,0
284134126483549510,151,0.0,1,0
284225352837835895,183,0.0,1,0
284508202260883665,95,0.0,1,0
284835369944948237,98,0.0,1,0
284987225203170522,5,0.0,1,0
285034575407019722,155,0.0,1,0
285076518285388055,77,0.0,1,0
285459376915612314,106,0.0,1,0
285612292366632074,40,0.0,1,0
285822345382126195,86,0.0,1,0
285858970484929838,60,0.0,1,0
285994069276430034,96,0.0,1,0
286161563485334039,174,0.0,1,0
286309005701258292,179,0.0,1,0
286568809598174525,28,0.0,1,0
286702584459020284,142,0.0,1,0
286788761416146807,96,0.0,1,0
287041233238865864,40,16.6,1,1
287087880142941203,101,0.0,1,0
287144802132389868,129,0.0,1,0
287157145676892705,163,0.0,1,0
287433580435003127,103,0.0,1,0
287572710125960322,118,0.0,1,0
287578535400549519,78,0.0,1,0
287649889301224500,115,0.0,1,0
287770585188996588,110,0.0,1,0
287820262156292342,101,0.0,1,0
287821413566180791,79,0.0,1,0
287947733270253955,138,0.0,1,0
287983080736643329,178,0.0,1,0
288296396241651536,139,0.0,1,0
288336888585492573,179,0.0,1,0
288378584714134033,60,0.0,1,0
288478011259077136,16,0.0,2,0
288637229395631196,114,0.0,1,0
288878668437373497,153,0.0,1,0
288938099695444254,86,0.0,1,0
289176971189616583,5,0.0,1,0
289327345064988562,126,0.0,2,0
289485812643474304,72,0.0,1,0
289520646893869338,76,0.0,1,0
289577754344336500,77,0.0,1,0
289612271104090908,138,0.0,1,0
289749073436174489,34,0.0,1,0
289761600084350052,118,0.0,1,0
289829884527685299,78,0.0,1,0
289949734167910115,77,0.0,1,0
290224902001574010,7,0.0,1,0
290299255476064205,153,0.0,1,0
290663072707523580,18,248.3,2,1
290665988003472424,25,0.0,1,0
290719773333363567,127,0.0,1,0
290870251644858587,156,0.0,1,0
290987341452047643,112,0.0,1,0
291081312921838718,23,0.0,1,0
291151487617562245,169,0.0,1,0
291167779239527268,94,0.0,1,0
291315805206634716,182,0.0,1,0
291367698246091951,151,0.0,1,0
291413696867350529,133,0.0,1,0
291436558128908023,34,0.0,1,0
291441506305043609,27,0.0,1,0
291607592456413863,102,0.0,1,0
291877119021747053,83,0.0,1,0
291979459889730381,174,0.0,1,0
291989349847354545,85,0.0,1,0
292189940636322678,10,0.0,1,0
292326704842620103,76,0.0,1,0
292364033922620682,64,0.0,1,0
292551079238290314,19,0.0,1,0
292566613392289630,96,0.0,1,0
292575180421821744,69,0.0,1,0
292627232272579129,46,0.0,1,0
292768146492657302,8,0.0,1,0
292779597697139232,110,0.0,1,0
292962023286659973,52,61.9,1,1
293285250314428912,105,0.0,1,0
293352975800777555,55,0.0,1,0
293363875431723463,26,0.0,1,0
293464285201189529,11,0.0,1,0
293543803177141132,102,0.0,1,0
293628749028883946,124,0.0,1,0
293670257253263205,82,0.0,1,0
293736519354480190,180,0.0,1,0
293761142123712737,102,0.0,1,0
293919691597573539,124,0.0,1,0
294007250729067632,141,0.0,1,0
294009947800009033,58,0.0,1,0
294184838453820853,89,0.0,1,0
294480970539818091,101,0.0,1,0
294501667290800374,33,0.0,1,0
294633663749712943,96,0.0,1,0
294635475015904808,68,0.0,1,0
294715325435275737,62,409.3,2,1
294794361015417554,101,0.0,1,0
294828792249311500,126,0.0,1,0
294834478333575080,172,0.0,1,0
294920192471238710,62,0.0,2,0
295032803194267038,33,0.0,2,0
295215984658590052,63,0.0,1,0
295230606397385984,79,0.0,1,0
295425735705361337,165,0.0,1,0
295512388022381578,102,0.0,1,0
295616254943193433,43,0.0,1,0
295670087767062553,74,0.0,1,0
295677255502144447,66,0.0,1,0
295833164331871492,107,0.0,1,0
295876429727295560,113,0.0,1,0
295880661861808051,72,0.0,1,0
296410242423731412,84,0.0,1,0
296416077588295589,169,26.2,1,1
296666440538034433,105,0.0,1,0
296733522936552732,15,0.0,1,0
296789467026561893,25,0.0,1,0
296848690945780651,81,0.0,1,0
297219935663125922,110,0.0,1,0
297241290299374533,31,0.0,1,0
297792687417253985,123,0.0,1,0
297816563358688328,97,19.2,1,1
297836806162838021,112,56.9,2,1
298006271572947208,90,0.0,1,0
298020824161381782,92,0.0,1,0
298101451561508806,41,0.0,1,0
298104207704947281,83,0.0,1,0
298133076483858545,119,0.0,1,0
298224774591141067,100,0.0,1,0
298280165383534958,58,0.0,1,0
298433697608543424,11,0.0,1,0
298582015886406747,52,0.0,1,0
298787147143052229,12,0.0,1,0
298919712790716203,121,0.0,1,0
298956387943397172,155,0.0,1,0
298960488341780305,71,0.0,1,0
299033871076592081,167,0.0,1,0
299113451946744821,164,49.5,1,1
299235493452257316,166,0.0,1,0
299335461563794419,67,0.0,1,0
299785752773425963,14,0.0,1,0
299798449869845662,102,0.0,1,0
299867097530879384,178,0.0,1,0
300009823249185676,8,0.0,1,0
300075741849303603,151,0.0,1,0
300091861106446840,103,0.0,1,0
300156669555623038,91,0.0,1,0
300179225257398250,26,0.0,1,0
300387133164635049,131,186.7,1,1
300548709115306276,134,0.0,1,0
300573564786544721,155,0.0,1,0
300620866577241349,177,79.3,1,1
300649098445807045,91,0.0,1,0
300861069952816170,162,0.0,1,0
300878063968084659,128,0.0,1,0
300913362145171571,77,0.0,2,0
301099111704835637,141,0.0,1,0
301119799079487663,37,0.0,1,0
301144667327980883,57,0.0,1,0
301305095748008454,78,0.0,2,0
301608276385786453,177,0.0,1,0
301639941678052859,123,49.8,1,1
301752738775861449,45,0.0,1,0
301777306730703265,73,0.0,1,0
301839832510689548,11,0.0,1,0
301912899882078718,0,0.0,1,0
301928920389214621,0,0.0,1,0
302208568331610918,104,0.0,1,0
302648184840596196,89,0.0,1,0
302866655559446513,61,0.0,1,0
302888888911833577,41,0.0,2,0
302911188747710807,70,0.0,1,0
302934688629940328,101,0.0,1,0
303295591639486135,168,100.8,1,1
303411265198393985,103,0.0,1,0
303481019939837570,36,0.0,1,0
303729997475315280,119,0.0,1,0
303751813548854472,96,0.0,1,0
303759905796111735,68,0.0,1,0
303808183185537933,112,0.0,1,0
303955156998210474,133,0.0,1,0
304009248181300968,49,0.0,1,0
304018355513019380,131,0.0,1,0
304051381819753687,5,0.0,1,0
304188762463645581,118,0.0,1,0
304288278769394355,175,0.0,1,0
304325196354146911,63,0.0,1,0
304370705540057562,21,0.0,1,0
304490369316168553,159,0.0,1,0
304520801203782090,27,0.0,1,0
304532834519389834,111,0.0,1,0
304542982384336858,118,0.0,1,0
304654351096086814,49,0.0,1,0
304689253849608899,174,0.0,1,0
304777592327535447,33,0.0,2,0
305097942784726836,73,0.0,1,0
305113785839637634,175,50.6,1,1
305439871423022026,52,0.0,1,0
305497562369368604,95,0.0,1,0
305581590523566182,118,0.0,1,0
305730398179421003,90,0.0,1,0
306099573447361568,11,0.0,1,0
306458771447195802,163,0.0,1,0
306479890506317003,29,0.0,1,0
306510522393655875,115,0.0,1,0
306529095796832579,112,0.0,1,0
306639874861333095,9,0.0,1,0
306838404519918489,4,0.0,1,0
306895922494129375,26,22.6,1,1
306915714336727003,178,0.0,1,0
306940573990944272,96,0.0,1,0
306997953734505030,36,0.0,1,0
307209894143945121,153,0.0,1,0
307303584163199059,25,0.0,1,0
307405721084357276,151,0.0,1,0
307473999496223261,60,0.0,1,0
307518864409742816,127,0.0,1,0
307576253456238845,17,0.0,1,0
307756140398257438,89,0.0,1,0
307794022323766351,75,0.0,1,0
307824649217200270,117,0.0,1,0
307916400825014531,153,0.0,1,0
308040468010574181,126,0.0,1,0
308043347499006992,9,0.0,1,0
308396243566145332,12,46.0,1,1
308402457029592335,6,82.0,1,1
308429344843696259,97,0.0,1,0
308553744100000783,119,0.0,1,0
308727339746280325,27,0.0,1,0
308916535649283819,71,0.0,1,0
308971936763946077,105,0.0,1,0
309174092286239389,160,0.0,1,0
309225982039072497,0,0.0,1,0
309241587049644301,153,0.0,1,0
309549179968904830,95,0.0,1,0
309869374331333707,100,0.0,1,0
309871308162050343,175,0.0,1,0
310040175357612805,132,0.0,1,0
310061134778209018,133,0.0,1,0
310310950121997878,141,0.0,1,0
310359871683546521,97,0.0,1,0
310411461029176203,40,40.2,2,1
310434598582686805,55,0.0,1,0
310662568452875910,177,0.0,1,0
310678469179403560,21,0.0,1,0
310731573948469531,71,0.0,1,0
310793169487630910,129,0.0,1,0
310809961260136971,145,70.8,1,1
310873920720380580,121,0.0,1,0
310933481121105151,141,0.0,1,0
311266032066896840,67,0.0,1,0
311328116765985082,67,0.0,1,0
311439163261658430,120,0.0,2,0
311502968746785177,131,0.0,1,0
311574272931816522,114,0.0,1,0
311594400509034121,124,0.0,1,0
311673568763168580,50,0.0,1,0
311821452261911953,61,0.0,1,0
311889097299264626,123,0.0,1,0
312063292521533451,58,0.0,1,0
312163267892501807,179,0.0,1,0
312208870224741154,86,0.0,1,0
312254075322179504,181,0.0,1,0
312390146973956902,26,0.0,1,0
312460843954310060,54,0.0,1,0
312464475744867220,119,0.0,1,0
312493887755516345,8,0.0,1,0
312550616940502032,59,0.0,1,0
312555661484077014,174,32.5,1,1
312911754377599523,119,0.0,1,0
312946670796634884,180,0.0,1,0
313128019616030998,83,46.0,1,1
313139758654216126,116,0.0,1,0
313222172163179068,11,0.0,1,0
313230343285684526,2,0.0,1,0
313283251992726584,61,0.0,1,0
313425420848885710,173,0.0,1,0
313498483293693295,178,0.0,1,0
313574668629070264,57,0.0,1,0
313603642496558353,56,0.0,1,0
313957761710121265,95,0.0,1,0
313989381485248941,109,0.0,1,0
314089253808958439,127,0.0,1,0
314130418050579595,73,0.0,1,0
314583593403846625,162,0.0,1,0
314692119737599639,4,0.0,1,0
314696273057867165,117,0.0,1,0
314733033105141755,151,51.7,1,1
314919020534343594,60,0.0,1,0
314964958258715254,35,0.0,1,0
315017261115039181,142,301.3,7,1
315087570294289204,115,0.0,1,0
315215750323731361,76,0.0,1,0
315300403594957493,159,0.0,1,0
315420574471105775,48,0.0,1,0
315427792426061181,96,0.0,1,0
315506628436795074,97,0.0,1,0
315631691346033305,179,0.0,1,0
315658901572547544,42,0.0,1,0
315818626761978075,89,0.0,1,0
315901760684776715,124,0.0,1,0
316025928050132468,97,0.0,1,0
316088126485765438,49,0.0,1,0
316171661821794447,127,0.0,1,0
316397542893119369,98,0.0,1,0
316439328679097177,32,0.0,1,0
316558094354930005,174,0.0,1,0
316565575066604994,2,0.0,1,0
316636715154446720,134,34.8,2,1
316652146853764805,122,0.0,1,0
316763829825943918,153,0.0,1,0
316775216890847581,73,0.0,1,0
316778843355356522,109,0.0,1,0
316894076327219832,180,0.0,1,0
316910585181589151,7,0.0,1,0
316928940645839448,160,0.0,1,0
317288693274222211,18,0.0,1,0
317388687974343977,79,0.0,1,0
317499487634467058,104,0.0,1,0
317520492455915355,170,0.0,1,0
317535565225172098,102,0.0,1,0
317606676917195688,156,0.0,1,0
317644784612464817,130,0.0,1,0
317661710948460673,76,46.6,1,1
317783387136421169,66,0.0,1,0
317851567074992450,25,0.0,1,0
317913125421420159,20,0.0,1,0
318004393648967569,144,0.0,1,0
318062668006661815,39,0.0,1,0
318403456648586978,107,0.0,1,0
318633672107080527,152,0.0,1,0
318655059714303900,52,0.0,1,0
318786746618911590,119,0.0,1,0
318787809582411406,121,67.0,2,1
318803044032185907,132,0.0,1,0
318993298388969717,55,0.0,1,0
319004248618153789,70,0.0,1,0
319076050332996146,79,0.0,1,0
319261961212499368,104,0.0,1,0
319271254573006651,12,0.0,1,0
319294058241410697,175,0.0,1,0
319507981444472854,1,0.0,1,0
319521312376116740,23,0.0,1,0
319549676790318426,67,0.0,1,0
319634150224011531,64,0.0,1,0
319749680229720769,3,0.0,1,0
319754919174019978,105,57.0,1,1
319903090254299940,166,0.0,1,0
320093145691354045,49,0.0,1,0
320170113964429981,22,148.8,1,1
320277991846768268,152,0.0,1,0
320303668821615967,83,0.0,1,0
320452628015881116,29,0.0,1,0
320470051651990333,45,0.0,1,0
320550584358092363,174,0.0,1,0
320669202285278015,35,0.0,1,0
320716788862773907,40,0.0,1,0
321085544927867996,42,0.0,1,0
321111362274879401,37,0.0,1,0
321291420212109001,90,0.0,1,0
321339313141325233,92,0.0,1,0
321556409672458979,28,0.0,1,0
321597188422599094,159,45.5,1,1
321651108944698347,77,0.0,1,0
321677574274707983,91,235.2,1,1
321975690018824439,13,0.0,1,0
321993643821995133,65,0.0,1,0
322005804913520296,7,0.0,1,0
322116120993855258,38,0.0,1,0
322228537289095245,38,53.0,1,1
322323357004220785,81,0.0,1,0
322402212523819639,45,0.0,1,0
322455517461709390,159,0.0,1,0
322492923719393942,77,0.0,1,0
322595650561611979,8,0.0,1,0
322634127655802511,130,0.0,1,0
322972717510580863,88,0.0,1,0
323113185403058487,180,0.0,1,0
323210074357519923,46,0.0,1,0
323269515512376390,43,0.0,1,0
323315575709269184,4,0.0,1,0
323387915723284294,103,0.0,1,0
323534755962424941,119,0.0,1,0
323693269775775734,127,0.0,1,0
323722613468854187,116,0.0,1,0
323818085592907922,103,0.0,1,0
323848746792891007,58,0.0,1,0
323852305224217106,71,0.0,1,0
323892085540351496,165,0.0,1,0
323942769848037130,86,0.0,1,0
323987563793750324,63,0.0,1,0
324027255587898353,165,0.0,1,0
324069691539937533,8,0.0,1,0
324133050577901757,176,0.0,1,0
324253475231892103,66,0.0,1,0
324264423066262274,13,0.0,1,0
324296855639695911,122,0.0,1,0
324366317407376499,93,0.0,1,0
324483153876003138,113,0.0,1,0
324590067455212562,151,118.5,2,1
324590812975988649,181,0.0,1,0
324805249737828428,97,0.0,3,0
325107712304057952,80,0.0,1,0
325141674921503033,89,0.0,1,0
325308202229462678,173,0.0,1,0
325884872478143054,91,0.0,1,0
325898744619587953,127,0.0,1,0
326151873817374607,19,0.0,1,0
326218152263654288,100,0.0,1,0
326342836094319669,147,0.0,1,0
326390261138089611,42,0.0,1,0
326618525798262111,97,0.0,1,0
326618993892696683,90,0.0,1,0
326713960184415917,183,0.0,1,0
326757258290568354,135,0.0,1,0
327132720272185354,71,171.10000000000002,3,1
327221397987539071,97,19.0,2,1
327350816789072760,47,0.0,1,0
327445462772718566,112,0.0,1,0
327527373625541563,70,0.0,1,0
327539016176180668,83,0.0,1,0
327556365746315277,62,0.0,1,0
327613310908387705,166,0.0,1,0
327679808344507348,92,0.0,2,0
327715352293078255,139,0.0,1,0
327962284426325330,143,0.0,1,0
328080880890336475,8,0.0,1,0
328109230842737722,95,0.0,1,0
328187349968839892,98,0.0,1,0
328229044293503400,119,0.0,1,0
328385415606240310,85,0.0,1,0
328576356503097147,119,0.0,1,0
328596426610837830,112,0.0,1,0
328697016629947962,167,78.2,2,1
328698893472554856,169,0.0,1,0
328770619497271642,180,0.0,1,0
328771263806274422,116,0.0,1,0
329004869854273109,15,0.0,1,0
329014715273054688,95,0.0,1,0
329022811504168521,10,0.0,1,0
329025057847052139,74,0.0,1,0
329060887025145747,105,0.0,1,0
329075739074738433,175,0.0,1,0
329141782830968859,76,0.0,1,0
329395467205464507,9,0.0,1,0
329396160948231203,84,0.0,1,0
329468609651043421,134,0.0,1,0
329507402014225295,108,0.0,1,0
329839618796326386,159,0.0,1,0
329955346377237787,5,0.0,1,0
330019977973221542,103,0.0,1,0
330081709554988658,85,0.0,1,0
330176037819532599,137,0.0,1,0
330189471432492562,172,0.0,1,0
330192990438367860,40,0.0,1,0
330289116549575054,19,130.6,6,1
330561480497245414,68,0.0,1,0
330765617020757568,140,0.0,1,0
330880453390800256,27,0.0,1,0
331053449765638219,144,80.5,1,1
331129622285379084,126,0.0,1,0
331593598053553669,6,0.0,1,0
331657123728276989,80,0.0,1,0
331674594102689769,99,0.0,1,0
331720563118826028,143,0.0,1,0
331897073701557918,153,0.0,1,0
331915752268147738,148,0.0,1,0
332019408900209279,145,0.0,1,0
332027557866490026,91,0.0,1,0
332350154670450702,94,0.0,1,0
332760445787687133,98,0.0,1,0
332769233417027255,97,0.0,1,0
333033833560922860,70,183.0,1,1
333099298774183923,60,0.0,1,0
333148000571795615,114,0.0,1,0
333203973435347383,40,0.0,1,0
333237267981298638,62,0.0,1,0
333617035915697573,131,0.0,1,0
333873758163419970,180,0.0,1,0
333966977898406687,62,0.0,1,0
334316708153324564,96,0.0,1,0
